  year  month    day   hour    Press     Rain     SRad     NRad        H       LE        G    Ta002     U010   D010   ust005      wT005
  2008      5     24  19.25   1010.0      0.0      5.3    -13.5    -46.3     43.5     -4.5    19.80     4.96     64    0.329    -0.0362
  2008      5     24  19.75   1010.2      0.0      0.0    -16.1    -39.5     39.8     -4.0    19.57     4.64     66    0.308    -0.0307
  2008      5     24  20.25   1010.4      0.0      0.0    -12.3    -48.7     48.0     -3.2    19.53     5.26     67    0.338    -0.0379
  2008      5     24  20.75   1010.4      0.0      0.0     -9.1    -48.6     45.0     -2.6    19.33     5.08     66    0.321    -0.0379
  2008      5     24  21.25   1010.3      0.0      0.0    -12.7    -45.7     45.0     -2.3    19.07     5.48     64    0.373    -0.0355
  2008      5     24  21.75   1010.3      0.0      0.0     -9.1    -40.5     41.8     -2.2    18.80     5.28     64    0.350    -0.0314
  2008      5     24  22.25   1010.3      0.0      0.0     -8.2    -38.3     39.8     -2.1    18.70     5.56     67    0.372    -0.0296
  2008      5     24  22.75   1010.4      0.0      0.0     -8.7    -40.9     42.3     -2.4    18.50     5.06     72    0.321    -0.0316
  2008      5     24  23.25   1010.2      0.0      0.0     -6.1    -44.1     49.0     -3.6    18.27     5.22     67    0.408    -0.0339
  2008      5     24  23.75   1010.3      0.0      0.0     -6.5    -36.4     34.3     -5.9    18.07     5.24     74    0.346    -0.0282
  2008      5     25   0.25   1010.3      0.0      0.0    -10.3    -34.7     38.8     -4.9    17.90     4.84     74    0.323    -0.0267
  2008      5     25   0.75   1010.3      0.0      0.0     -8.7    -28.7     28.4     -4.0    17.57     4.95     76    0.312    -0.0222
  2008      5     25   1.25   1010.5      0.0      0.0    -10.4    -35.7      NaN     -3.6    17.20     4.45     90    0.318    -0.0282
  2008      5     25   1.75   1010.6      0.0      0.0     -5.7    -33.3      NaN     -3.5    16.67     4.02     94    0.322    -0.0274
  2008      5     25   2.25   1010.7      0.1      0.0      2.3    -33.9      NaN     -3.4    15.50     3.94    101    0.239    -0.0278
  2008      5     25   2.75   1010.7      0.7      0.0      5.5    -29.5      NaN     -3.3    14.13     3.55     88    0.240    -0.0240
  2008      5     25   3.25   1010.7      0.8      0.0     -0.5    -26.5      NaN     -3.1    13.43     3.64    100    0.249    -0.0215
  2008      5     25   3.75   1010.8      0.9      0.3      4.7    -26.2      NaN     -2.9    13.33     4.20     78    0.263    -0.0213
  2008      5     25   4.25   1010.9      0.4      3.7      7.0    -27.7      NaN     -2.7    13.30     4.89     79    0.356    -0.0224
  2008      5     25   4.75   1011.1      0.0     19.7     17.0    -26.8      NaN     -2.4    13.33     4.63     81    0.334    -0.0217
  2008      5     25   5.25   1011.3      0.0     28.7     23.8    -20.9      NaN     -1.8    13.13     4.49     78    0.372    -0.0170
  2008      5     25   5.75   1011.5      0.5     19.0     20.9    -29.1      NaN     -1.1    12.57     5.03     78    0.332    -0.0235
  2008      5     25   6.25   1011.8      0.2     22.7     20.5    -19.7      NaN     -0.4    12.30     4.59     86    0.326    -0.0159
  2008      5     25   6.75   1012.0      1.2     40.3     34.7     -6.9      NaN      0.0    12.10     5.06     78    0.347    -0.0055
  2008      5     25   7.25   1012.2      0.7     39.3     35.0     -8.1      NaN      0.4    12.40     4.97     77    0.349    -0.0065
  2008      5     25   7.75   1012.4      0.5     84.3     64.3     -3.2      NaN      0.9    12.60     4.39     72    0.326    -0.0026
  2008      5     25   8.25   1012.3      0.0    262.3    186.3     25.7      NaN      2.2    13.23     4.92     65    0.320     0.0208
  2008      5     25   8.75   1012.4      0.0    338.0    237.9     55.9      NaN      4.2    13.97     5.37     75    0.364     0.0454
  2008      5     25   9.25   1012.6      0.0    344.3    241.7     45.0      NaN      6.7    14.30     5.47     80    0.371     0.0399
  2008      5     25   9.75   1012.9      0.0    325.7    228.2     42.3    110.2      9.0    14.80     5.17     80    0.389     0.0395
  2008      5     25  10.25   1012.8      0.0    282.3    199.0     37.0    101.7     10.6    15.07     5.09     75    0.366     0.0349
  2008      5     25  10.75   1012.9      0.0    105.0     76.5      4.5      NaN     11.1    15.00     4.88     77    0.312     0.0055
  2008      5     25  11.25   1013.0      0.1    102.3     75.6     -3.2      NaN     10.7    15.30     4.03     82      NaN        NaN
  2008      5     25  11.75   1013.2      0.1    114.3     90.1     -5.8      NaN      9.8    15.43     4.25     83    0.315    -0.0047
  2008      5     25  12.25   1013.2      0.0    169.3    120.7      7.8      NaN      9.2    15.63     3.83     73    0.252     0.0063
  2008      5     25  12.75   1012.8      0.0    360.7    259.5     46.3      NaN      9.2    16.47     4.42     71    0.334     0.0379
  2008      5     25  13.25   1012.8      0.0    264.0    186.6     29.5      NaN      9.6    16.77     4.26     68    0.267     0.0277
  2008      5     25  13.75   1012.9      0.0    236.0    164.4     18.6    109.3     10.2    17.03     4.37     74    0.351     0.0204
  2008      5     25  14.25   1013.0      0.0    394.7    265.9     40.2    125.2     10.3    17.40     5.01     66    0.317     0.0389
  2008      5     25  14.75   1013.2      0.0    172.0    124.5      6.7     81.0      9.6    16.97     4.47     68    0.310     0.0094
  2008      5     25  15.25   1013.4      0.0    113.3     80.4     -0.6     71.0      8.1    16.80     3.82     57    0.272     0.0029
  2008      5     25  15.75   1013.3      1.9     92.7     70.2    -19.3      NaN      6.2    16.13     3.85     60    0.283    -0.0158
  2008      5     25  16.25   1012.5      0.2    199.7    134.3      4.9      NaN      4.4    16.00     4.05     53    0.275     0.0040
  2008      5     25  16.75   1012.8      0.0     98.3     60.6     -8.6      NaN      2.9    16.37     3.45     41    0.230    -0.0071
  2008      5     25  17.25   1013.2      0.0     68.3     40.4     -5.8      NaN      1.6    16.10     3.03     39    0.196    -0.0047
  2008      5     25  17.75   1013.3      0.0     71.0     27.6     -9.5      NaN      0.4    15.87     3.84     34    0.248    -0.0078
  2008      5     25  18.25   1013.3      0.0     49.7     -9.1    -16.8      NaN     -0.9    15.47     3.55     38    0.246    -0.0137
  2008      5     25  18.75   1013.4      0.0     24.7    -27.2    -20.8      8.8     -2.4    15.03     3.64     29    0.247    -0.0165
  2008      5     25  19.25   1013.7      0.0      7.3    -38.1    -26.6      5.5     -4.0    14.50     3.78     36    0.246    -0.0213
  2008      5     25  19.75   1014.0      0.0      0.3    -46.2    -28.7     -0.5     -5.4    13.90     3.73     36    0.261    -0.0232
  2008      5     25  20.25   1014.0      0.0      0.0    -43.8    -23.7     -2.8     -6.5    13.60     3.56     31    0.221    -0.0193
  2008      5     25  20.75   1014.0      0.0      0.0    -43.3    -23.5     -4.0     -7.1    13.33     3.41     39    0.219    -0.0191
  2008      5     25  21.25   1014.1      0.0      0.0    -42.6    -21.0     -5.4     -7.5    13.13     3.28     29    0.205    -0.0172
  2008      5     25  21.75   1013.9      0.0      0.0    -41.7    -23.1     -5.0     -7.9    13.00     4.01     32    0.243    -0.0188
  2008      5     25  22.25   1013.8      0.0      0.0    -29.3    -19.1     -1.0     -8.0    12.97     4.07     34    0.264    -0.0154
  2008      5     25  22.75   1013.6      0.0      0.0    -26.5    -17.1     -0.3     -7.9    13.03     3.94     37    0.254    -0.0138
  2008      5     25  23.25   1013.5      0.0      0.0    -30.0    -23.3     -1.1     -7.2    13.20     4.04     35    0.296    -0.0188
  2008      5     25  23.75   1013.4      0.0      0.0    -27.2    -18.4     -1.0     -6.1    13.17     4.00     33    0.270    -0.0149
  2008      5     26   0.25   1013.2      0.0      0.0    -16.0    -14.9      2.2     -5.5    13.30     3.86     40    0.253    -0.0119
  2008      5     26   0.75   1013.0      0.0      0.0    -14.2    -19.6      9.1     -5.3    13.60     4.78     47    0.330    -0.0154
  2008      5     26   1.25   1012.9      0.0      0.0     -4.0    -15.2     15.2     -4.9    13.73     5.36     38    0.380    -0.0115
  2008      5     26   1.75   1012.8      0.0      0.0      1.6    -12.8     20.5     -4.3    13.73     5.72     37    0.403    -0.0094
  2008      5     26   2.25   1012.3      0.0      0.0      1.8    -12.0     22.6     -3.6    13.70     6.38     42    0.444    -0.0087
  2008      5     26   2.75   1012.2      0.0      0.0      1.7     -9.4     17.9     -3.0    13.53     5.72     39    0.362    -0.0067
  2008      5     26   3.25   1011.7      0.0      0.0      1.2    -12.0     23.2     -2.5    13.43     6.12     41    0.419    -0.0086
  2008      5     26   3.75   1011.9      0.0      0.0      8.2    -13.9     22.7     -2.1    13.40     6.15     42    0.433    -0.0101
  2008      5     26   4.25   1011.8      0.0      6.3      9.6    -10.9     28.5     -1.7    13.37     6.40     46    0.445    -0.0075
  2008      5     26   4.75   1011.5      0.0     30.7     23.7      2.4     37.0     -1.3    13.27     7.08     43    0.521     0.0037
  2008      5     26   5.25   1011.4      0.0     47.3     33.0      0.8     44.0     -0.7    13.30     7.23     48    0.522     0.0027
  2008      5     26   5.75   1011.5      0.0     47.3     31.2     -3.7      NaN     -0.2    13.37     6.10     47    0.471    -0.0018
  2008      5     26   6.25   1011.8      0.0     75.7     56.1     -3.3      NaN      0.4    13.47     5.95     49    0.384    -0.0027
  2008      5     26   6.75   1012.0      0.1     40.7     31.9     -9.0      NaN      1.0    13.33     4.87     52    0.328    -0.0073
  2008      5     26   7.25   1011.6      0.0    102.3     73.3     -3.6      NaN      1.6    13.50     5.31     46    0.356    -0.0029
  2008      5     26   7.75   1011.6      0.0    115.7     83.0      5.5      NaN      2.2    13.60     6.29     48    0.450     0.0045
  2008      5     26   8.25   1011.5      0.0     92.0     65.3      6.9      NaN      2.8    13.43     6.69     39    0.422     0.0056
  2008      5     26   8.75   1011.7      0.0     57.0     40.7      0.5      NaN      3.1    13.40     6.92     41    0.483     0.0004
  2008      5     26   9.25   1011.7      0.6     57.7     46.6     -2.0      NaN      3.2    13.13     6.25     41    0.438    -0.0016
  2008      5     26   9.75   1011.7      0.0    111.7     83.0     -0.6      NaN      3.1    13.23     6.98     43    0.505    -0.0005
  2008      5     26  10.25   1011.8      0.0     88.0     67.9     -5.9      NaN      3.0    13.43     6.33     46    0.438    -0.0048
  2008      5     26  10.75   1011.8      0.0    196.3    141.8     19.1      NaN      3.2    14.07     5.52     47    0.453     0.0155
  2008      5     26  11.25   1012.0      0.0    277.7    197.9     37.5      NaN      3.9    14.80     5.45     59    0.416     0.0305
  2008      5     26  11.75   1012.3      0.0    168.3    119.9     15.2      NaN      4.7    15.00     6.15     64    0.437     0.0136
  2008      5     26  12.25   1012.2      0.0    317.7    225.7     35.6    103.8      5.6    15.47     6.10     61    0.407     0.0339
  2008      5     26  12.75   1012.1      0.0    223.0    158.6     27.6    113.7      6.2    15.43     6.19     59    0.462     0.0278
  2008      5     26  13.25   1011.9      0.0    354.3    250.4     55.7    132.6      6.6    15.53     6.85     58    0.479     0.0516
  2008      5     26  13.75   1012.0      0.0    327.7    232.5     53.7    119.1      6.8    15.50     6.77     52    0.508     0.0493
  2008      5     26  14.25   1012.2      0.0    215.7    155.2     34.8    110.0      6.8    15.33     6.55     57    0.498     0.0335
  2008      5     26  14.75   1012.1      0.0    228.3    163.7     27.0     86.3      6.4    15.23     5.75     56    0.469     0.0261
  2008      5     26  15.25   1011.8      0.0    265.0    186.9     37.5    101.3      5.8    15.53     6.60     60    0.463     0.0353
  2008      5     26  15.75   1011.5      0.0    223.3    158.6     34.2    107.4      5.1    15.37     6.94     56    0.477     0.0329
  2008      5     26  16.25   1011.2      0.0    240.3    167.1     35.0     98.8      4.5    15.23     7.12     59    0.482     0.0331
  2008      5     26  16.75   1011.3      0.0    165.0    112.4     16.2     73.5      3.8    15.20     6.61     64    0.439     0.0167
  2008      5     26  17.25   1011.5      0.0    105.0     73.3      4.7     69.6      3.1    15.10     5.38     65    0.418     0.0072
  2008      5     26  17.75   1011.6      0.0     39.0     29.3     -9.0     40.9      2.1    14.83     5.12     62    0.366    -0.0054
  2008      5     26  18.25   1011.4      0.0     39.3     14.7    -15.9     34.2      0.8    14.60     5.80     58    0.409    -0.0112
  2008      5     26  18.75   1011.2      0.0     17.7    -21.7    -30.2     25.6     -0.5    14.20     6.26     62    0.437    -0.0233
  2008      5     26  19.25   1011.6      0.0      6.3    -25.5    -31.2     20.1     -1.8    13.93     5.09     60    0.389    -0.0243
  2008      5     26  19.75   1011.8      0.0      0.0     -7.2    -25.3     25.5     -2.9    14.00     5.06     58    0.366    -0.0193
  2008      5     26  20.25   1012.0      0.0      0.0     -0.2    -21.7      NaN     -3.7    13.90     5.25     57    0.359    -0.0171
  2008      5     26  20.75   1012.1      0.5      0.0      1.3    -35.9      NaN     -4.3    13.27     5.18     48    0.363    -0.0291
  2008      5     26  21.25   1011.8      0.0      0.0      5.7    -33.8      NaN     -4.7    12.93     5.33     56    0.380    -0.0274
  2008      5     26  21.75   1011.4      0.0      0.0      5.1    -29.4      NaN     -4.9    12.80     6.35     61    0.398    -0.0238
  2008      5     26  22.25   1011.3      0.0      0.0      3.5    -26.3      NaN     -5.0    12.70     6.14     58    0.425    -0.0213
  2008      5     26  22.75   1011.4      0.0      0.0      3.2    -20.0      NaN     -5.1    12.83     5.53     61    0.350    -0.0162
  2008      5     26  23.25   1011.4      0.0      0.0     -4.0    -24.3     25.7     -5.3    12.90     5.57     66    0.393    -0.0184
  2008      5     26  23.75   1011.0      0.0      0.0    -12.2    -26.9     21.1     -5.4    12.70     5.19     57    0.355    -0.0207
  2008      5     27   0.25   1011.4      0.0      0.0      0.2    -18.9     21.8     -5.9    12.80     4.52     73    0.342    -0.0142
  2008      5     27   0.75   1011.6      0.0      0.0      1.3    -15.8     18.9     -5.6    12.93     3.96     80    0.311    -0.0119
  2008      5     27   1.25   1011.6      0.0      0.0    -12.3    -19.2     13.4     -4.9    12.90     4.96     81    0.328    -0.0149
  2008      5     27   1.75   1011.1      0.0      0.0     -9.4    -20.5     16.2     -4.0    12.83     4.56     74    0.335    -0.0158
  2008      5     27   2.25   1010.7      0.0      0.0    -33.1    -28.3      8.8     -3.0    12.67     4.87     86    0.342    -0.0224
  2008      5     27   2.75   1010.6      0.0      0.0    -34.8    -29.7      5.7     -2.1    12.47     5.04     82    0.354    -0.0237
  2008      5     27   3.25   1011.0      0.0      0.0    -37.0    -33.6      5.6     -1.3    12.27     4.06     92    0.345    -0.0268
  2008      5     27   3.75   1011.3      0.0      5.0    -30.3    -23.5      2.0     -0.7    12.10     3.38     82    0.254    -0.0188
  2008      5     27   4.25   1011.6      0.0     14.7      3.8    -11.8      9.0      0.0    12.60     2.63     90    0.214    -0.0091
  2008      5     27   4.75   1011.7      0.0     34.7      2.4    -17.3     12.6      1.0    13.03     3.49     87    0.239    -0.0134
  2008      5     27   5.25   1011.6      NaN    105.0     48.1     -1.1     29.3      2.4    13.50     3.99     90    0.287     0.0005
  2008      5     27   5.75   1011.9      NaN     84.0     52.5     -4.3     29.6      3.9    13.53     3.84     95    0.302    -0.0020
  2008      5     27   6.25   1012.2      NaN     88.0     65.4      2.3      NaN      5.6    13.90     4.41     96      NaN        NaN
  2008      5     27   6.75   1011.6      NaN    328.0    201.1     49.1     85.6      7.3    14.67     5.12     89    0.389     0.0439
  2008      5     27   7.25   1011.8      NaN    439.3    265.3     80.2    132.7      9.4    15.67     5.53     96    0.411     0.0715
  2008      5     27   7.75   1012.0      0.0    435.7    271.7     65.2    111.5     12.0    16.23     4.47    110    0.351     0.0584
  2008      5     27   8.25   1011.8      0.0    507.3    313.8     79.6    135.6     15.1    16.97     3.77     79    0.286     0.0714
  2008      5     27   8.75   1011.9      0.0    571.3    363.3     85.5    152.6     18.2    17.73     3.71    100    0.317     0.0772
  2008      5     27   9.25   1012.4      0.0    362.0    231.2     49.5    114.7     20.6    17.60     3.53     99    0.277     0.0460
  2008      5     27   9.75   1012.4      NaN    379.0    244.1     55.9    133.5     22.4    18.07     3.26    104    0.289     0.0522
  2008      5     27  10.25   1012.4      NaN    408.7    257.9     58.7    138.7     23.6    18.47     3.19    108    0.239     0.0548
  2008      5     27  10.75   1012.4      0.0    364.7    230.0     46.9    124.4     24.3    18.67     3.53    100    0.259     0.0445
  2008      5     27  11.25   1012.5      0.0    262.0    175.5     29.3    113.7     24.1    18.93     3.67    105    0.285     0.0296
  2008      5     27  11.75   1012.5      0.0    222.3    146.9     20.4    100.0     23.0    19.13     3.82     99    0.300     0.0217
  2008      5     27  12.25   1012.5      0.0    119.3     81.2     -0.5      NaN     21.1    18.80     2.99     91    0.254    -0.0004
  2008      5     27  12.75   1012.4      0.0    298.7    199.0     29.0      NaN     19.4    19.00     3.04     87    0.244     0.0239
  2008      5     27  13.25   1012.4      0.0    401.0    275.5     58.3      NaN     18.6    19.87     4.00    100    0.322     0.0483
  2008      5     27  13.75   1012.2      0.0    346.7    230.3     49.2      NaN     18.5    20.07     4.39     95    0.327     0.0407
  2008      5     27  14.25   1012.0      0.0    221.7    143.8     22.6      NaN     18.4    19.97     3.93    102    0.291     0.0188
  2008      5     27  14.75   1011.4      0.0    191.0    123.2     12.3      NaN     17.4    20.07     3.98     94    0.324     0.0125
  2008      5     27  15.25   1010.3      0.0    247.3    162.6     25.7     92.0     15.4    20.17     5.21     82    0.407     0.0258
  2008      5     27  15.75   1010.2      0.0    145.7     88.8      2.8     62.4     13.1    20.00     4.81     96    0.383     0.0054
  2008      5     27  16.25   1010.6      0.0    153.3     95.6     -0.2     55.5     11.2    20.40     4.04     96    0.282     0.0026
  2008      5     27  16.75   1010.8      0.0    231.3    125.5      3.0     80.6      9.8    21.03     3.62    117    0.262     0.0065
  2008      5     27  17.25   1010.8      0.0     72.3     34.9    -17.2     39.6      8.6    21.10     3.46    109    0.243    -0.0123
  2008      5     27  17.75   1010.6      0.0     62.3     22.5    -19.9     37.9      7.1    21.07     3.04     88    0.246    -0.0147
  2008      5     27  18.25   1010.1      0.0     37.7      5.5    -25.9     37.4      5.1    20.70     3.85     76    0.286    -0.0196
  2008      5     27  18.75   1009.6      0.0     25.0     -9.7    -28.9     32.8      3.1    20.23     3.48     76    0.245    -0.0223
  2008      5     27  19.25   1009.3      0.0     16.7    -21.5    -37.5     23.8      1.4    19.57     3.75     52    0.284    -0.0299
  2008      5     27  19.75   1009.3      0.0      1.7    -37.3    -53.7     20.6     -0.2    18.87     4.79     69    0.379    -0.0433
  2008      5     27  20.25   1009.6      0.0      0.0    -38.4    -40.1     18.2     -1.7    17.83     4.37     74    0.321    -0.0320
  2008      5     27  20.75   1009.2      0.0      0.0    -38.2    -43.2     14.7     -3.2    17.23     5.08     66    0.329    -0.0348
  2008      5     27  21.25   1009.0      0.0      0.0    -36.7    -48.0     18.8     -4.4    17.03     5.01     67    0.351    -0.0385
  2008      5     27  21.75   1008.8      0.0      0.0    -35.8    -40.2     14.1     -5.1    16.83     4.63     70    0.295    -0.0322
  2008      5     27  22.25   1008.1      0.0      0.0    -37.2    -40.0     15.3     -5.3    16.43     4.61     66    0.305    -0.0320
  2008      5     27  22.75   1007.4      0.0      0.0    -35.0    -40.5     15.5     -5.4    16.40     5.07     68    0.360    -0.0325
  2008      5     27  23.25   1006.8      0.0      0.0    -32.1    -44.3     18.2     -5.6    16.47     5.52     69    0.367    -0.0354
  2008      5     27  23.75   1006.3      0.0      0.0    -33.8    -47.4     18.7     -5.9    16.47     5.67     74    0.389    -0.0380
  2008      5     28   0.25   1005.7      0.0      0.0    -36.8    -49.4     19.5     -7.3    16.57     5.90     78    0.429    -0.0396
  2008      5     28   0.75   1005.4      0.0      0.0    -38.5    -49.8     18.6     -4.3    16.60     5.74     76    0.396    -0.0401
  2008      5     28   1.25   1004.8      0.0      0.0    -28.3    -45.9     21.2     -2.5    16.63     5.90     76    0.445    -0.0367
  2008      5     28   1.75   1004.4      0.0      0.0    -29.2    -45.2     25.7     -1.9    16.77     6.66     80    0.502    -0.0359
  2008      5     28   2.25   1004.1      0.0      0.0    -34.9    -49.0     22.1     -1.5    16.70     6.60     85    0.462    -0.0393
  2008      5     28   2.75   1004.2      0.0      0.0    -24.6    -46.2     24.6     -0.7    16.93     6.73     96    0.469    -0.0369
  2008      5     28   3.25   1004.7      0.0      0.0    -14.4    -42.5     32.6      0.5    16.90     6.74    107    0.466    -0.0334
  2008      5     28   3.75   1005.1      0.0      3.3    -21.0    -37.8      NaN      1.4    16.50     5.68    116    0.341    -0.0312
  2008      5     28   4.25   1005.9      0.0     40.0      5.4    -27.3      NaN      1.8    16.37     4.25    131    0.278    -0.0225
  2008      5     28   4.75   1007.2      0.0     41.7     30.1    -11.7      NaN      2.2    16.67     4.23    185    0.226    -0.0088
  2008      5     28   5.25   1006.4      0.0    104.7     34.0     -4.7     19.7      3.4    16.83     2.69     92    0.138    -0.0029
  2008      5     28   5.75   1006.8      0.0    123.7     63.7     -4.3     47.1      5.4    17.27     3.93    111    0.277    -0.0012
  2008      5     28   6.25   1006.8      0.0     45.0     22.5    -16.7     30.8      7.5    17.03     3.55    107    0.276    -0.0122
  2008      5     28   6.75   1007.0      0.0     40.0     25.9    -15.1     28.6      8.8    17.03     4.31    107    0.281    -0.0110
  2008      5     28   7.25   1007.1      0.0     88.3     55.5    -12.4      NaN      9.6    17.10     4.29     94    0.319    -0.0102
  2008      5     28   7.75   1007.6      0.0    118.3     73.2      0.3      NaN     10.9    17.37     4.04    115    0.282     0.0003
  2008      5     28   8.25   1007.4      0.0    414.3    258.6     61.1      NaN     13.6    18.47     4.14    113    0.300     0.0530
  2008      5     28   8.75   1007.7      0.0    502.0    308.0     69.0    172.9     17.7    20.13     3.57    127    0.288     0.0656
  2008      5     28   9.25   1007.6      0.0    566.7    356.2     69.0    197.2     22.6    21.73     3.51    104    0.257     0.0672
  2008      5     28   9.75   1008.2      0.0    486.0    308.1     48.9    183.8     27.4    22.20     4.69    124    0.334     0.0499
  2008      5     28  10.25   1008.5      0.0    431.0    278.9     36.6    184.4     31.4    22.40     4.57    128    0.322     0.0397
  2008      5     28  10.75   1008.8      0.0    367.0    238.4     17.1    175.3     33.7    22.53     5.52    136    0.376     0.0231
  2008      5     28  11.25   1009.4      NaN    230.0    152.8     -8.2      NaN     33.7    22.43     5.40    164    0.375    -0.0044
  2008      5     28  11.75   1009.5      0.0    120.7     75.4    -41.0      NaN     31.2    21.70     6.09    158    0.399    -0.0344
  2008      5     28  12.25   1009.7      0.0    184.3    115.8    -26.8      NaN     27.5    21.67     5.63    161    0.361    -0.0224
  2008      5     28  12.75   1009.7      0.0    255.7    170.0     -9.0      NaN     24.8    21.50     4.96    153    0.333    -0.0046
  2008      5     28  13.25   1009.5      0.0    710.3    478.4     61.3    284.6     24.5    23.10     5.94    166    0.391     0.0656
  2008      5     28  13.75   1010.1      0.0    783.0    537.8     87.2    333.0     26.2    23.67     9.21    181    0.583     0.0903
  2008      5     28  14.25   1010.3      0.0    794.0    541.7    102.1    329.4     27.9    24.10     9.74    186    0.611     0.1028
  2008      5     28  14.75   1010.6      0.0    688.0    455.4     78.9    284.5     27.4    24.20     8.99    195    0.564     0.0811
  2008      5     28  15.25   1010.9      0.0    462.7    292.5     26.3    237.4     24.0    23.57     8.86    188    0.542     0.0345
  2008      5     28  15.75   1011.1      0.0    526.3    331.7     32.9    240.1     18.8    23.80     8.81    182    0.547     0.0400
  2008      5     28  16.25   1011.3      0.0    393.7    234.1     14.3    217.4     13.4    23.33     8.51    179    0.525     0.0233
  2008      5     28  16.75   1011.6      0.0    397.3    227.8      1.0    164.2      8.6    23.27     7.52    213    0.455     0.0096
  2008      5     28  17.25   1011.9      0.0    241.0    119.7    -23.3    118.8      4.4    22.63     6.34    213    0.374    -0.0130
  2008      5     28  17.75   1012.2      0.0    276.0    136.3    -18.2    111.5      0.6    22.50     5.84    213    0.353    -0.0092
  2008      5     28  18.25   1012.3      0.0    197.7     87.0    -27.6     96.0     -2.7    22.33     5.17    213    0.317    -0.0178
  2008      5     28  18.75   1012.6      0.0     79.0     13.1    -19.3     32.4     -5.3    21.13     3.10    203    0.159    -0.0143
  2008      5     28  19.25   1012.8      0.0     28.3    -16.0    -14.1     12.4     -7.4    20.17     2.16    189    0.085    -0.0111
  2008      5     28  19.75   1013.1      0.0      1.7    -28.5     -0.8      1.8     -9.3    18.47     2.12    176      NaN    -0.0006
  2008      5     28  20.25   1013.4      0.0      0.0    -27.2     -1.9      0.3    -11.3    17.67     2.01    177      NaN    -0.0015
  2008      5     28  20.75   1013.5      0.0      0.0    -27.8     -1.5      0.7    -13.1    16.27     1.39    135      NaN    -0.0012
  2008      5     28  21.25   1013.8      0.0      0.0    -26.4     -2.9      0.9    -14.2    15.90     1.61    122      NaN    -0.0024
  2008      5     28  21.75   1014.1      0.0      0.0    -26.6     -0.3      0.2    -14.7    15.20     1.05    114      NaN    -0.0002
  2008      5     28  22.25   1014.4      0.0      0.0    -27.4     -3.1      0.5    -14.8    14.80     2.27    124    0.041    -0.0025
  2008      5     28  22.75   1014.6      0.0      0.0    -28.2     -3.1     -0.2    -14.4    15.27     2.14    136    0.027    -0.0025
  2008      5     28  23.25   1014.6      0.0      0.0    -30.3      0.1     -0.6    -13.1    14.90     0.99    157      NaN     0.0001
  2008      5     28  23.75   1014.5      0.0      0.0    -24.9     -1.7     -1.7    -10.7    13.67     0.41     84    0.014    -0.0014
  2008      5     29   0.25   1014.4      0.0      0.0    -14.4     -0.8     -0.0    -12.1    13.23     1.03     62      NaN    -0.0006
  2008      5     29   0.75   1014.5      0.0      0.0     -0.1     -6.3      3.0    -11.9    13.97     1.64     74      NaN    -0.0050
  2008      5     29   1.25   1014.7      0.0      0.0     -7.8     -3.7      4.3    -10.6    14.20     1.53     16      NaN    -0.0028
  2008      5     29   1.75   1014.4      0.0      0.0    -15.2     -5.2      2.0     -8.6    14.13     1.52     10    0.054    -0.0041
  2008      5     29   2.25   1014.2      0.0      0.0    -10.5     -3.5      1.0     -6.6    14.03     1.46     42      NaN    -0.0028
  2008      5     29   2.75   1013.9      0.0      0.0    -10.1     -5.7      1.6     -5.1    14.30     1.78     11    0.052    -0.0045
  2008      5     29   3.25   1013.5      0.0      0.0    -10.8     -7.2      2.7     -4.2    14.23     2.17    342    0.089    -0.0057
  2008      5     29   3.75   1013.4      0.0     11.0     -9.9     -7.4      2.6     -3.6    14.33     1.77      8    0.058    -0.0059
  2008      5     29   4.25   1013.3      0.0     31.0      0.8     -4.8      1.4     -2.7    14.43     1.89      1    0.047    -0.0038
  2008      5     29   4.75   1013.5      0.0     46.3     18.9     -4.5      5.2     -1.6    14.80     1.71     12    0.064    -0.0034
  2008      5     29   5.25   1013.4      0.0     58.7     30.6     -4.9     10.8     -0.4    15.40     1.83    358    0.092    -0.0035
  2008      5     29   5.75   1013.5      0.0     61.0     36.4     -7.0     25.6      0.8    16.10     2.43    340    0.189    -0.0045
  2008      5     29   6.25   1014.0      0.0     34.3     21.6     -6.9     17.7      1.9    16.43     2.04     20    0.131    -0.0048
  2008      5     29   6.75   1014.4      0.0     46.7     28.2     -4.1     14.4      2.9    16.60     1.67     19    0.112    -0.0027
  2008      5     29   7.25   1013.7      0.1     39.0     24.1    -12.4      NaN      3.9    16.57     3.47    332    0.233    -0.0102
  2008      5     29   7.75   1013.9      0.1     78.0     49.3     -6.5      NaN      4.7    16.60     1.88     22    0.163    -0.0053
  2008      5     29   8.25   1013.7      0.0    111.3     66.9     -0.4      NaN      5.5    17.17     2.60    317    0.208    -0.0003
  2008      5     29   8.75   1013.5      0.1     85.0     52.3     -5.4      NaN      6.5    17.20     2.82    335    0.214    -0.0044
  2008      5     29   9.25   1012.6      0.2     44.3     28.5    -13.8      NaN      7.7    17.00     3.94    342    0.291    -0.0113
  2008      5     29   9.75   1013.4      0.5     24.0     21.5    -18.5      NaN      8.7    17.13     3.04     22    0.212    -0.0152
  2008      5     29  10.25   1013.5      1.2     28.0     28.2    -13.4      NaN      9.0    16.80     3.18     20    0.228    -0.0110
  2008      5     29  10.75   1012.8      0.2     66.0     50.0    -12.8      NaN      8.8    16.57     3.90      8    0.276    -0.0105
